category,entity_type,entity,indicator,period,value,note,source
finance_access,region,Kagera,SACCOS_Licensed,Dec-2023,34,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kagera,License_Rate_Pct,Dec-2023,74,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Katavi,SACCOS_Registered,Dec-2023,5,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Katavi,SACCOS_Licensed,Dec-2023,2,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Katavi,License_Rate_Pct,Dec-2023,40,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kigoma,SACCOS_Registered,Dec-2023,23,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kigoma,SACCOS_Licensed,Dec-2023,6,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kigoma,License_Rate_Pct,Dec-2023,26,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kilimanjaro,SACCOS_Registered,Dec-2023,83,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kilimanjaro,SACCOS_Licensed,Dec-2023,75,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kilimanjaro,License_Rate_Pct,Dec-2023,90,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Lindi,SACCOS_Registered,Dec-2023,11,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Lindi,SACCOS_Licensed,Dec-2023,3,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Lindi,License_Rate_Pct,Dec-2023,27,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Manyara,SACCOS_Registered,Dec-2023,51,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Manyara,SACCOS_Licensed,Dec-2023,34,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Manyara,License_Rate_Pct,Dec-2023,67,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mara,SACCOS_Registered,Dec-2023,34,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mara,SACCOS_Licensed,Dec-2023,22,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mara,License_Rate_Pct,Dec-2023,65,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mbeya,SACCOS_Registered,Dec-2023,93,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mbeya,SACCOS_Licensed,Dec-2023,62,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mbeya,License_Rate_Pct,Dec-2023,67,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Morogoro,SACCOS_Registered,Dec-2023,62,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Morogoro,SACCOS_Licensed,Dec-2023,38,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Morogoro,License_Rate_Pct,Dec-2023,61,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mtwara,SACCOS_Registered,Dec-2023,7,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mtwara,SACCOS_Licensed,Dec-2023,4,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mtwara,License_Rate_Pct,Dec-2023,57,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mwanza,SACCOS_Registered,Dec-2023,40,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mwanza,SACCOS_Licensed,Dec-2023,27,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mwanza,License_Rate_Pct,Dec-2023,68,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Njombe,SACCOS_Registered,Dec-2023,65,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Njombe,SACCOS_Licensed,Dec-2023,28,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Njombe,License_Rate_Pct,Dec-2023,43,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Pwani,SACCOS_Registered,Dec-2023,35,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Pwani,SACCOS_Licensed,Dec-2023,24,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Pwani,License_Rate_Pct,Dec-2023,69,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Rukwa,SACCOS_Registered,Dec-2023,20,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Rukwa,SACCOS_Licensed,Dec-2023,8,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Rukwa,License_Rate_Pct,Dec-2023,40,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Ruvuma,SACCOS_Registered,Dec-2023,22,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Ruvuma,SACCOS_Licensed,Dec-2023,15,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Ruvuma,License_Rate_Pct,Dec-2023,68,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Shinyanga,SACCOS_Registered,Dec-2023,15,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Shinyanga,SACCOS_Licensed,Dec-2023,12,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Shinyanga,License_Rate_Pct,Dec-2023,80,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Simiyu,SACCOS_Registered,Dec-2023,3,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Simiyu,SACCOS_Licensed,Dec-2023,3,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Simiyu,License_Rate_Pct,Dec-2023,100,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Singida,SACCOS_Registered,Dec-2023,19,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Singida,SACCOS_Licensed,Dec-2023,11,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Singida,License_Rate_Pct,Dec-2023,58,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Songwe,SACCOS_Registered,Dec-2023,10,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Songwe,SACCOS_Licensed,Dec-2023,6,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Songwe,License_Rate_Pct,Dec-2023,60,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tabora,SACCOS_Registered,Dec-2023,14,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tabora,SACCOS_Licensed,Dec-2023,4,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tabora,License_Rate_Pct,Dec-2023,29,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tanga,SACCOS_Registered,Dec-2023,69,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tanga,SACCOS_Licensed,Dec-2023,33,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tanga,License_Rate_Pct,Dec-2023,48,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,TOTAL,SACCOS_Registered,Dec-2023,1283,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,TOTAL,SACCOS_Licensed,Dec-2023,884,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,TOTAL,License_Rate_Pct,Dec-2023,69,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Arusha,Core_Capital_TZS_Billions,Dec-2023,13.377,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Arusha,Total_Assets_TZS_Billions,Dec-2023,65.408,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Arusha,Loans_Outstanding_TZS_Billions,Dec-2023,59.977,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Arusha,Savings_Deposits_TZS_Billions,Dec-2023,48.912,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dar es Salaam,Core_Capital_TZS_Billions,Dec-2023,107.953,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dar es Salaam,Total_Assets_TZS_Billions,Dec-2023,915.769,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dar es Salaam,Loans_Outstanding_TZS_Billions,Dec-2023,783.805,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dar es Salaam,Savings_Deposits_TZS_Billions,Dec-2023,689.47,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dodoma,Core_Capital_TZS_Billions,Dec-2023,3.191,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dodoma,Total_Assets_TZS_Billions,Dec-2023,15.267,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dodoma,Loans_Outstanding_TZS_Billions,Dec-2023,10.099,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dodoma,Savings_Deposits_TZS_Billions,Dec-2023,9.351,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Geita,Core_Capital_TZS_Billions,Dec-2023,0.35,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Geita,Total_Assets_TZS_Billions,Dec-2023,1.778,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Geita,Loans_Outstanding_TZS_Billions,Dec-2023,1.701,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Geita,Savings_Deposits_TZS_Billions,Dec-2023,1.274,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Iringa,Core_Capital_TZS_Billions,Dec-2023,2.867,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Iringa,Total_Assets_TZS_Billions,Dec-2023,9.221,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Iringa,Loans_Outstanding_TZS_Billions,Dec-2023,7.187,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Iringa,Savings_Deposits_TZS_Billions,Dec-2023,5.294,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kagera,Core_Capital_TZS_Billions,Dec-2023,4.682,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kagera,Total_Assets_TZS_Billions,Dec-2023,20.873,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kagera,Loans_Outstanding_TZS_Billions,Dec-2023,17.14,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kagera,Savings_Deposits_TZS_Billions,Dec-2023,12.426,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Katavi,Core_Capital_TZS_Billions,Dec-2023,0.05,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Katavi,Total_Assets_TZS_Billions,Dec-2023,0.093,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Katavi,Loans_Outstanding_TZS_Billions,Dec-2023,0.095,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Katavi,Savings_Deposits_TZS_Billions,Dec-2023,0.094,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kigoma,Core_Capital_TZS_Billions,Dec-2023,0.015,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kigoma,Total_Assets_TZS_Billions,Dec-2023,0.104,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kigoma,Loans_Outstanding_TZS_Billions,Dec-2023,0.044,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kigoma,Savings_Deposits_TZS_Billions,Dec-2023,0.025,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kilimanjaro,Core_Capital_TZS_Billions,Dec-2023,15.269,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kilimanjaro,Total_Assets_TZS_Billions,Dec-2023,119.084,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kilimanjaro,Loans_Outstanding_TZS_Billions,Dec-2023,95.837,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kilimanjaro,Savings_Deposits_TZS_Billions,Dec-2023,92.429,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Lindi,Core_Capital_TZS_Billions,Dec-2023,0.547,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Lindi,Total_Assets_TZS_Billions,Dec-2023,1.683,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Lindi,Loans_Outstanding_TZS_Billions,Dec-2023,0.71,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Lindi,Savings_Deposits_TZS_Billions,Dec-2023,0.631,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mara,Core_Capital_TZS_Billions,Dec-2023,0.437,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mara,Total_Assets_TZS_Billions,Dec-2023,2.017,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mara,Loans_Outstanding_TZS_Billions,Dec-2023,1.361,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mara,Savings_Deposits_TZS_Billions,Dec-2023,0.969,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Manyara,Core_Capital_TZS_Billions,Dec-2023,0.504,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Manyara,Total_Assets_TZS_Billions,Dec-2023,2.465,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Manyara,Loans_Outstanding_TZS_Billions,Dec-2023,2.206,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Manyara,Savings_Deposits_TZS_Billions,Dec-2023,2.165,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mbeya,Core_Capital_TZS_Billions,Dec-2023,13.422,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mbeya,Total_Assets_TZS_Billions,Dec-2023,71.898,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mbeya,Loans_Outstanding_TZS_Billions,Dec-2023,57.638,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mbeya,Savings_Deposits_TZS_Billions,Dec-2023,49.927,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Morogoro,Core_Capital_TZS_Billions,Dec-2023,4.083,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Morogoro,Total_Assets_TZS_Billions,Dec-2023,25.763,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Morogoro,Loans_Outstanding_TZS_Billions,Dec-2023,19.35,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Morogoro,Savings_Deposits_TZS_Billions,Dec-2023,15.723,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mtwara,Core_Capital_TZS_Billions,Dec-2023,0.022,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mtwara,Total_Assets_TZS_Billions,Dec-2023,0.921,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mtwara,Loans_Outstanding_TZS_Billions,Dec-2023,0.184,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mtwara,Savings_Deposits_TZS_Billions,Dec-2023,0.06,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mwanza,Core_Capital_TZS_Billions,Dec-2023,3.696,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mwanza,Total_Assets_TZS_Billions,Dec-2023,15.719,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mwanza,Loans_Outstanding_TZS_Billions,Dec-2023,14.303,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Mwanza,Savings_Deposits_TZS_Billions,Dec-2023,8.324,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Njombe,Core_Capital_TZS_Billions,Dec-2023,2.053,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Njombe,Total_Assets_TZS_Billions,Dec-2023,15.132,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Njombe,Loans_Outstanding_TZS_Billions,Dec-2023,13.381,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Njombe,Savings_Deposits_TZS_Billions,Dec-2023,11.254,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Pwani,Core_Capital_TZS_Billions,Dec-2023,1.505,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Pwani,Total_Assets_TZS_Billions,Dec-2023,20.907,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Pwani,Loans_Outstanding_TZS_Billions,Dec-2023,12.429,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Pwani,Savings_Deposits_TZS_Billions,Dec-2023,5.062,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Rukwa,Core_Capital_TZS_Billions,Dec-2023,0.495,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Rukwa,Total_Assets_TZS_Billions,Dec-2023,1.36,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Rukwa,Loans_Outstanding_TZS_Billions,Dec-2023,1.087,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Rukwa,Savings_Deposits_TZS_Billions,Dec-2023,1.029,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Ruvuma,Core_Capital_TZS_Billions,Dec-2023,1.161,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Ruvuma,Total_Assets_TZS_Billions,Dec-2023,5.185,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Ruvuma,Loans_Outstanding_TZS_Billions,Dec-2023,3.553,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Ruvuma,Savings_Deposits_TZS_Billions,Dec-2023,3.188,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Shinyanga,Core_Capital_TZS_Billions,Dec-2023,1.525,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Shinyanga,Total_Assets_TZS_Billions,Dec-2023,2.974,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Shinyanga,Loans_Outstanding_TZS_Billions,Dec-2023,1.124,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Shinyanga,Savings_Deposits_TZS_Billions,Dec-2023,1.773,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Simiyu,Core_Capital_TZS_Billions,Dec-2023,0.125,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Simiyu,Total_Assets_TZS_Billions,Dec-2023,1.234,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Simiyu,Loans_Outstanding_TZS_Billions,Dec-2023,0.614,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Simiyu,Savings_Deposits_TZS_Billions,Dec-2023,0.032,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Singida,Core_Capital_TZS_Billions,Dec-2023,0.901,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Singida,Total_Assets_TZS_Billions,Dec-2023,3.35,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Singida,Loans_Outstanding_TZS_Billions,Dec-2023,4.258,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Singida,Savings_Deposits_TZS_Billions,Dec-2023,1.856,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Songwe,Core_Capital_TZS_Billions,Dec-2023,0.063,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Songwe,Total_Assets_TZS_Billions,Dec-2023,0.085,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Songwe,Loans_Outstanding_TZS_Billions,Dec-2023,0.218,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Songwe,Savings_Deposits_TZS_Billions,Dec-2023,0.054,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tabora,Core_Capital_TZS_Billions,Dec-2023,0.023,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tabora,Total_Assets_TZS_Billions,Dec-2023,0.187,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tabora,Loans_Outstanding_TZS_Billions,Dec-2023,0.121,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tabora,Savings_Deposits_TZS_Billions,Dec-2023,0.166,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tanga,Core_Capital_TZS_Billions,Dec-2023,2.091,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tanga,Total_Assets_TZS_Billions,Dec-2023,9.939,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tanga,Loans_Outstanding_TZS_Billions,Dec-2023,5.312,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Tanga,Savings_Deposits_TZS_Billions,Dec-2023,5.453,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,TOTAL,Core_Capital_TZS_Billions,Dec-2023,180.406,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,TOTAL,Total_Assets_TZS_Billions,Dec-2023,1328.416,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,TOTAL,Loans_Outstanding_TZS_Billions,Dec-2023,1113.732,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,TOTAL,Savings_Deposits_TZS_Billions,Dec-2023,966.942,,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,NPL_to_Gross_Loans_Pct,2023,8.79,5% max standard | Asset quality / credit risk,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Non_Earning_Assets_Pct,2023,13,<=10% standard | Asset quality,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Savings_Deposits_to_Total_Assets_Pct,2023,72.79,70-80% standard | Funding structure,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Net_Loans_to_Total_Assets_Pct,2023,83.84,70-80% standard | Asset structure,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Core_Capital_Ratio_Pct,2023,13.58,8% min standard | Capital adequacy,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Institutional_Capital_Ratio_Pct,2023,6.05,6% min standard | Capital adequacy,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Top35_SACCOS_Share_of_Total_Assets_Pct,2023,62.93,Concentration risk,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Dar_es_Salaam_Share_of_SACCOS_Assets_Pct,2023,68.94,Geographic concentration,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Dar_es_Salaam_Share_of_SACCOS_Loans_Pct,2023,70.38,Geographic concentration,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Women_Members_Pct,2023,37.62,Inclusion gap,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Youth_Under36_Members_Pct,2023,36,Inclusion gap,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Employee_Based_SACCOS_Membership_Pct,2023,53.5,Membership structure,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Community_Based_SACCOS_Membership_Pct,2023,46.5,Membership structure,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Total_Members_Licensed_SACCOS,2023,1814803,Scale,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,SACCOS_Employees_2023,2023,12031,"13,676 in 2022 | Employment",TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,SACCOS_Employees_Female_Pct,2023,28.54,Employment,TCDC SACCOS Annual Performance Report 2023
risk,national,Tanzania,Licensed_SACCOS_Reporting,2023,884,"of 1,283 registered | Regulatory compliance",TCDC SACCOS Annual Performance Report 2023
finance_access,national,Tanzania,Formal_Financial_Inclusion_Pct,2017,65,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
